"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"28/01/2022","22.550","22.175","22.700","21.875","3,73M","1,81%"
"27/01/2022","22.150","21.400","22.150","21.350","5,32M","3,50%"
"26/01/2022","21.400","21.225","21.575","21.125","2,32M","0,82%"
"25/01/2022","21.225","21.575","21.775","21.050","2,44M","-1,28%"
"24/01/2022","21.500","20.800","21.500","20.725","4,41M","3,37%"
"21/01/2022","20.800","20.750","20.875","20.550","1,18M","-0,12%"
"20/01/2022","20.825","20.950","21.100","20.750","1,47M","-0,60%"
"19/01/2022","20.950","20.875","21.175","20.550","1,38M","0,60%"
"18/01/2022","20.825","21.225","21.450","20.625","3,16M","-1,42%"
"17/01/2022","21.125","20.950","21.150","20.850","2,60M","2,05%"
"14/01/2022","20.700","20.750","20.875","20.500","1,90M","0,49%"
"13/01/2022","20.600","20.450","20.800","20.300","2,11M","2,11%"
"12/01/2022","20.175","20.275","20.450","20.100","1,39M","0,00%"
"11/01/2022","20.175","20.350","20.675","20.125","2,55M","0,62%"
"10/01/2022","20.050","20.100","20.225","19.975","997,20K","0,12%"
"07/01/2022","20.025","19.900","20.375","19.700","4,14M","2,04%"
"06/01/2022","19.625","20.050","20.100","19.550","3,60M","-2,12%"
"05/01/2022","20.050","20.150","20.725","20.000","3,54M","0,63%"
"04/01/2022","19.925","19.650","19.975","19.625","3,15M","1,53%"
"03/01/2022","19.625","19.350","19.875","19.325","6,25M","-3,80%"
"30/12/2021","20.400","21.050","21.050","20.275","2,80M","-3,43%"
"29/12/2021","21.125","21.350","21.400","21.025","1,47M","-1,17%"
"28/12/2021","21.375","20.150","21.450","20.150","4,82M","6,08%"
"27/12/2021","20.150","20.150","20.200","20.050","584,70K","0,25%"
"24/12/2021","20.100","20.025","20.250","19.875","1,11M","0,25%"
"23/12/2021","20.050","20.200","20.350","20.000","1,12M","-0,50%"
"22/12/2021","20.150","20.500","20.675","20.150","1,42M","-1,23%"
"21/12/2021","20.400","20.075","20.500","20.075","1,19M","1,87%"
"20/12/2021","20.025","20.675","20.675","20.000","1,94M","-3,14%"
"17/12/2021","20.675","20.250","20.675","20.250","2,97M","3,38%"
"16/12/2021","20.000","20.425","20.575","19.950","1,98M","-1,60%"
"15/12/2021","20.325","20.375","20.775","20.075","2,51M","0,00%"
"14/12/2021","20.325","20.200","20.375","19.750","2,24M","0,49%"
"13/12/2021","20.225","20.250","20.550","20.200","1,21M","0,62%"
"10/12/2021","20.100","20.750","20.825","20.075","3,49M","-3,13%"
"09/12/2021","20.750","21.000","21.400","20.750","2,09M","-0,36%"
"08/12/2021","20.825","21.250","21.250","20.800","1,57M","-0,83%"
"07/12/2021","21.000","21.475","21.525","20.925","2,65M","-2,33%"
"06/12/2021","21.500","21.575","21.650","21.175","1,55M","-0,23%"
"03/12/2021","21.550","21.875","21.950","21.425","1,86M","-1,49%"
"02/12/2021","21.875","21.050","21.950","21.000","5,24M","4,67%"
"01/12/2021","20.900","21.000","21.400","20.750","3,34M","-3,02%"
"30/11/2021","21.550","20.500","21.550","20.400","5,65M","3,23%"
"29/11/2021","20.875","20.000","20.925","19.900","3,66M","2,20%"
"26/11/2021","20.425","21.400","21.450","20.350","4,41M","-5,22%"
"25/11/2021","21.550","21.300","21.675","21.025","4,06M","2,25%"
"24/11/2021","21.075","21.500","21.500","20.850","4,84M","0,12%"
"23/11/2021","21.050","20.600","21.075","20.275","6,75M","5,25%"
"22/11/2021","20.000","20.175","20.225","19.725","2,77M","-0,87%"
"19/11/2021","20.175","19.700","20.450","19.525","4,43M","3,46%"
"18/11/2021","19.500","19.900","19.925","19.350","3,04M","-2,26%"
"17/11/2021","19.950","19.375","20.125","19.350","6,97M","4,45%"
"16/11/2021","19.100","19.375","19.725","19.025","8,72M","-1,16%"
"15/11/2021","19.325","20.650","20.650","19.325","13,20M","-6,98%"
"12/11/2021","20.775","21.600","21.700","20.675","7,60M","-3,71%"
"11/11/2021","21.575","21.600","21.850","21.275","5,72M","-3,14%"
"10/11/2021","22.275","22.675","22.675","22.050","5,55M","-1,76%"
"09/11/2021","22.675","22.950","23.100","22.525","4,31M","0,22%"
"08/11/2021","22.625","22.500","22.650","22.325","2,29M","1,34%"
"05/11/2021","22.325","22.400","22.425","21.900","3,29M","-0,33%"
"04/11/2021","22.400","23.000","23.100","22.175","6,46M","0,45%"
"03/11/2021","22.300","22.200","22.500","21.975","4,89M","3,60%"
"02/11/2021","21.525","21.750","22.125","21.350","4,89M","-3,26%"
"01/11/2021","22.250","21.050","22.375","20.600","8,57M","3,01%"
"29/10/2021","21.600","22.000","22.800","21.275","14,51M","-3,89%"
"28/10/2021","22.475","23.850","23.850","22.475","8,83M","-6,94%"
"27/10/2021","24.150","25.200","25.200","24.100","3,02M","-4,17%"
"26/10/2021","25.200","25.000","25.200","24.375","4,18M","1,41%"
"25/10/2021","24.850","24.400","25.050","24.400","4,09M","4,41%"
"22/10/2021","23.800","22.700","24.475","22.575","8,63M","-1,75%"
"21/10/2021","24.225","23.650","24.400","23.650","11,72M","-4,72%"
"19/10/2021","25.425","25.600","25.825","25.400","2,92M","-0,97%"
"18/10/2021","25.675","25.800","26.200","25.525","4,07M","-1,25%"
"15/10/2021","26.000","25.750","26.300","25.425","4,78M","1,76%"
"14/10/2021","25.550","26.150","26.425","25.475","5,00M","-2,67%"
"13/10/2021","26.250","26.400","26.800","25.875","4,51M","-0,66%"
"12/10/2021","26.425","27.000","27.750","26.000","8,85M","-1,21%"
"11/10/2021","26.750","25.125","26.850","24.850","7,53M","7,65%"
"08/10/2021","24.850","23.200","25.500","23.000","9,88M","4,08%"
"07/10/2021","23.875","24.500","24.500","23.875","9,26M","-6,92%"
"06/10/2021","25.650","26.700","26.800","25.275","7,98M","3,32%"
"05/10/2021","24.825","25.925","27.000","24.600","11,39M","1,02%"
"04/10/2021","24.575","22.000","24.850","21.975","14,18M","16,06%"
"01/10/2021","21.175","20.900","21.750","20.900","8,16M","1,80%"
"30/09/2021","20.800","19.725","21.300","19.725","10,38M","6,53%"
"29/09/2021","19.525","19.700","20.100","19.525","6,30M","-0,89%"
"28/09/2021","19.700","18.850","19.700","18.850","8,11M","6,34%"
"27/09/2021","18.525","18.550","19.000","18.325","2,82M","0,41%"
"24/09/2021","18.450","18.950","19.125","18.300","5,96M","-1,47%"
"23/09/2021","18.725","18.400","18.750","18.400","5,33M","3,17%"
"22/09/2021","18.150","17.700","18.375","17.700","5,53M","2,54%"
"21/09/2021","17.700","17.550","17.750","17.350","2,97M","0,28%"
"20/09/2021","17.650","18.000","18.000","17.525","1,66M","-0,98%"
"17/09/2021","17.825","17.950","18.050","17.625","4,18M","-2,33%"
"16/09/2021","18.250","18.275","18.750","18.000","5,09M","1,39%"
"15/09/2021","18.000","17.800","18.625","17.775","7,06M","1,27%"
"14/09/2021","17.775","17.575","18.100","17.550","4,11M","1,86%"
"13/09/2021","17.450","17.125","17.475","17.025","1,97M","1,90%"
"10/09/2021","17.125","17.275","17.325","17.050","1,36M","-1,01%"
"09/09/2021","17.300","17.300","17.300","16.925","2,93M","0,00%"
"08/09/2021","17.300","17.000","17.400","16.975","3,71M","1,91%"
"07/09/2021","16.975","16.900","17.050","16.700","1,06M","0,59%"
"06/09/2021","16.875","17.025","17.450","16.800","1,99M","-0,30%"
"03/09/2021","16.925","16.750","17.150","16.600","3,47M","2,27%"
"02/09/2021","16.550","16.400","16.650","16.250","2,88M","1,85%"
"01/09/2021","16.250","16.000","16.325","15.900","2,65M","1,56%"
"31/08/2021","16.000","15.850","16.000","15.625","2,43M","1,27%"
"30/08/2021","15.800","15.500","15.825","15.425","3,00M","3,61%"
"27/08/2021","15.250","15.450","15.500","15.100","1,60M","-1,29%"
"26/08/2021","15.450","15.425","15.600","15.350","2,23M","0,32%"
"25/08/2021","15.400","15.300","15.650","15.250","1,96M","0,65%"
"24/08/2021","15.300","16.100","16.200","15.075","7,48M","-4,67%"
"23/08/2021","16.050","15.750","16.075","15.700","2,71M","1,58%"
"20/08/2021","15.800","16.000","16.200","15.550","3,77M","-1,25%"
"19/08/2021","16.000","16.400","16.550","15.550","6,44M","-2,44%"
"18/08/2021","16.400","17.300","17.300","16.325","7,17M","-5,48%"
"16/08/2021","17.350","17.100","17.550","16.950","4,04M","1,46%"
"13/08/2021","17.100","17.450","17.475","16.950","3,14M","-1,16%"
"12/08/2021","17.300","17.400","17.750","17.175","6,46M","1,17%"
"10/08/2021","17.100","16.825","17.375","16.525","7,35M","3,32%"
"09/08/2021","16.550","16.825","17.175","16.275","5,55M","2,32%"
"06/08/2021","16.175","16.000","16.350","15.975","1,63M","0,31%"
"05/08/2021","16.125","16.850","17.150","15.900","4,28M","-3,73%"
"04/08/2021","16.750","16.900","16.975","16.600","1,19M","-1,03%"
"03/08/2021","16.925","16.950","16.975","16.700","1,40M","-0,15%"
"02/08/2021","16.950","17.100","17.225","16.675","1,19M","0,00%"
"30/07/2021","16.950","17.100","17.225","16.550","2,76M","-0,59%"
"29/07/2021","17.050","16.750","17.275","16.675","2,70M","1,79%"
"28/07/2021","16.750","16.000","16.775","16.000","3,04M","4,69%"
"27/07/2021","16.000","16.050","16.375","15.825","1,58M","-0,16%"
"26/07/2021","16.025","16.300","16.400","15.975","1,56M","-1,69%"
"23/07/2021","16.300","16.400","16.400","15.925","2,85M","-0,91%"
"22/07/2021","16.450","15.400","16.475","15.375","7,98M","7,17%"
"21/07/2021","15.350","15.550","15.600","15.250","1,86M","-0,81%"
"19/07/2021","15.475","15.250","15.600","15.250","2,43M","1,48%"
"16/07/2021","15.250","15.100","15.550","15.075","2,44M","1,33%"
"15/07/2021","15.050","14.900","15.150","14.800","1,43M","1,01%"
"14/07/2021","14.900","14.400","15.150","14.300","3,51M","3,83%"
"13/07/2021","14.350","14.850","14.975","14.200","1,83M","-3,20%"
"12/07/2021","14.825","15.000","15.350","14.725","2,11M","-0,17%"
"09/07/2021","14.850","14.750","14.950","14.650","1,71M","0,68%"
"08/07/2021","14.750","15.000","15.200","14.625","1,88M","-2,48%"
"07/07/2021","15.125","15.300","15.425","14.825","2,73M","-2,26%"
"06/07/2021","15.475","14.300","15.675","14.300","9,03M","10,54%"
"05/07/2021","14.000","14.300","14.350","13.950","1,37M","-1,93%"
"02/07/2021","14.275","14.100","14.400","13.900","2,53M","2,15%"
"01/07/2021","13.975","14.450","14.450","13.800","1,97M","-1,58%"
"30/06/2021","14.200","13.775","14.250","13.525","2,74M","2,90%"
"29/06/2021","13.800","14.300","14.325","13.550","3,94M","-4,00%"
"28/06/2021","14.375","14.800","14.825","14.250","2,23M","-1,54%"
"25/06/2021","14.600","14.325","14.825","14.300","4,05M","1,74%"
"24/06/2021","14.350","14.375","14.500","13.875","2,89M","-0,17%"
"23/06/2021","14.375","14.150","14.575","14.100","3,32M","-2,04%"
"22/06/2021","14.675","14.400","14.700","14.350","1,56M","1,91%"
"21/06/2021","14.400","14.500","14.500","13.850","2,46M","-1,37%"
"18/06/2021","14.600","15.050","15.075","14.325","3,75M","-2,99%"
"17/06/2021","15.050","15.200","15.200","14.875","2,43M","-0,99%"
"16/06/2021","15.200","15.100","15.200","14.900","2,49M","0,16%"
"15/06/2021","15.175","14.950","15.200","14.750","4,34M","1,00%"
"14/06/2021","15.025","14.950","15.050","14.700","2,80M","0,84%"
"11/06/2021","14.900","14.300","15.075","14.300","9,27M","5,67%"
"10/06/2021","14.100","14.275","14.325","14.050","1,72M","-0,53%"
"09/06/2021","14.175","14.300","14.400","14.125","1,75M","-0,35%"
"08/06/2021","14.225","14.000","14.375","13.975","5,50M","3,45%"
"07/06/2021","13.750","14.075","14.075","13.675","2,35M","-2,48%"
"04/06/2021","14.100","13.975","14.125","13.875","3,32M","0,36%"
"03/06/2021","14.050","14.150","14.175","13.850","2,50M","-0,71%"
"02/06/2021","14.150","13.075","14.175","13.050","14,87M","9,48%"
"31/05/2021","12.925","13.200","13.250","12.800","2,39M","-0,39%"
"28/05/2021","12.975","13.025","13.300","12.900","2,97M","0,19%"
"27/05/2021","12.950","13.100","13.150","12.925","1,76M","-0,19%"
"25/05/2021","12.975","13.200","13.300","12.875","2,34M","-0,38%"
"24/05/2021","13.025","13.000","13.350","12.875","4,18M","2,36%"
"21/05/2021","12.725","12.900","13.000","12.550","1,50M","0,20%"
"20/05/2021","12.700","12.775","12.975","12.525","1,95M","-0,59%"
"19/05/2021","12.775","13.075","13.100","12.675","2,01M","-2,29%"
"18/05/2021","13.075","13.000","13.100","12.825","2,26M","0,58%"
"17/05/2021","13.000","13.000","13.475","12.800","7,42M","0,97%"
"11/05/2021","12.875","12.600","13.075","12.600","7,47M","4,25%"
"10/05/2021","12.350","12.250","12.400","12.150","1,69M","1,44%"
"07/05/2021","12.175","12.275","12.400","12.100","1,34M","0,41%"
"06/05/2021","12.125","12.125","12.400","12.050","1,28M","1,04%"
"05/05/2021","12.000","12.100","12.125","11.950","577,30K","-0,83%"
"04/05/2021","12.100","11.950","12.175","11.850","1,23M","1,89%"
"03/05/2021","11.875","11.825","11.900","11.750","1,04M","0,00%"
"30/04/2021","11.875","12.050","12.050","11.775","1,90M","-1,04%"
"29/04/2021","12.000","11.950","12.175","11.925","1,58M","0,84%"
"28/04/2021","11.900","11.775","11.950","11.775","434,10K","1,06%"
"27/04/2021","11.775","11.850","11.975","11.700","706,80K","-0,63%"
"26/04/2021","11.850","12.075","12.075","11.800","1,05M","-1,86%"
"23/04/2021","12.075","11.900","12.175","11.900","750,50K","0,00%"
"22/04/2021","12.075","12.150","12.225","11.950","743,90K","-0,62%"
"21/04/2021","12.150","12.075","12.200","12.050","696,80K","-0,82%"
"20/04/2021","12.250","12.600","12.625","12.125","1,08M","-2,78%"
"19/04/2021","12.600","11.950","12.875","11.900","5,02M","5,66%"
"16/04/2021","11.925","11.950","11.975","11.700","904,30K","0,00%"
"15/04/2021","11.925","12.200","12.200","11.800","1,50M","-1,24%"
"14/04/2021","12.075","11.800","12.125","11.800","1,11M","3,21%"
"13/04/2021","11.700","11.875","12.075","11.700","2,76M","-1,68%"
"12/04/2021","11.900","12.375","12.500","11.875","1,80M","-3,84%"
"09/04/2021","12.375","12.550","12.625","12.325","1,50M","-1,59%"
"08/04/2021","12.575","12.600","12.675","12.400","1,41M","-0,20%"
"07/04/2021","12.600","12.300","12.625","12.225","1,68M","0,20%"
"06/04/2021","12.575","12.700","12.725","12.300","3,10M","-0,98%"
"05/04/2021","12.700","11.800","12.700","11.775","6,39M","8,55%"
"01/04/2021","11.700","11.500","11.850","11.475","1,62M","2,41%"
"31/03/2021","11.425","11.925","11.925","11.425","2,87M","-3,59%"
"30/03/2021","11.850","12.150","12.150","11.825","1,23M","-2,67%"
"29/03/2021","12.175","12.300","12.325","12.075","1,13M","-0,20%"
"26/03/2021","12.200","12.050","12.225","11.900","1,61M","2,09%"
"25/03/2021","11.950","12.025","12.175","11.825","2,31M","-1,04%"
"24/03/2021","12.075","12.500","12.550","12.025","2,99M","-4,55%"
"23/03/2021","12.650","12.750","13.200","12.500","5,38M","1,61%"
"22/03/2021","12.450","12.625","12.825","12.400","4,43M","0,61%"
"19/03/2021","12.375","12.275","12.475","12.025","3,93M","0,81%"
"18/03/2021","12.275","11.900","12.375","11.850","4,79M","4,69%"
"17/03/2021","11.725","11.900","11.925","11.675","1,05M","-1,26%"
"16/03/2021","11.875","11.875","12.000","11.750","1,89M","0,42%"
"15/03/2021","11.825","11.650","11.975","11.450","3,28M","2,38%"
"12/03/2021","11.550","11.475","11.825","11.450","2,87M","1,09%"
"10/03/2021","11.425","11.450","11.650","11.425","1,31M","-0,22%"
"09/03/2021","11.450","11.775","11.850","11.450","3,19M","-1,72%"
"08/03/2021","11.650","11.825","11.875","11.600","2,09M","-0,21%"
"05/03/2021","11.675","11.850","11.950","11.650","2,57M","-1,89%"
"04/03/2021","11.900","11.900","12.100","11.800","3,20M","-0,21%"
"03/03/2021","11.925","12.175","12.175","11.925","1,64M","-0,63%"
"02/03/2021","12.000","12.250","12.325","11.950","3,45M","-0,41%"
"01/03/2021","12.050","12.200","12.300","12.025","1,78M","-1,23%"
"26/02/2021","12.200","12.000","12.250","11.850","2,69M","0,83%"
"25/02/2021","12.100","12.225","12.400","12.100","1,99M","-0,21%"
"24/02/2021","12.125","12.275","12.300","12.100","1,90M","-1,22%"
"23/02/2021","12.275","12.775","12.800","12.225","3,17M","-3,91%"
"22/02/2021","12.775","12.225","12.800","12.200","3,34M","4,71%"
"19/02/2021","12.200","12.150","12.200","11.975","1,40M","0,41%"
"18/02/2021","12.150","12.550","12.550","12.100","1,99M","-1,62%"
"17/02/2021","12.350","12.675","12.725","12.275","1,39M","-2,56%"
"16/02/2021","12.675","12.750","12.875","12.550","1,67M","-0,59%"
"15/02/2021","12.750","13.000","13.250","12.750","3,19M","-1,54%"
"11/02/2021","12.950","12.500","13.000","12.325","2,52M","3,60%"
"10/02/2021","12.500","12.575","12.675","12.275","1,60M","-0,60%"
"09/02/2021","12.575","12.850","12.950","12.300","2,97M","-1,18%"
"08/02/2021","12.725","13.000","13.100","12.650","2,67M","0,99%"
"05/02/2021","12.600","12.300","12.800","12.250","4,70M","3,92%"
"04/02/2021","12.125","11.650","12.200","11.600","5,80M","3,85%"
"03/02/2021","11.675","12.050","12.050","11.525","5,70M","-3,31%"
"02/02/2021","12.075","12.450","12.525","11.975","4,45M","-3,21%"
"01/02/2021","12.475","12.100","12.475","11.850","3,83M","1,84%"
"29/01/2021","12.250","12.100","12.350","11.800","5,32M","3,38%"
"28/01/2021","11.850","11.700","12.425","11.600","7,45M","-0,42%"
"27/01/2021","11.900","12.475","12.675","11.725","7,56M","-4,23%"
"26/01/2021","12.425","12.650","13.050","12.075","4,25M","-1,78%"
"25/01/2021","12.650","13.050","13.050","12.500","3,69M","-3,07%"
"22/01/2021","13.050","13.550","13.550","13.000","3,32M","-3,69%"
"21/01/2021","13.550","13.800","13.900","13.450","1,82M","-0,73%"
"20/01/2021","13.650","13.200","13.650","13.150","2,60M","1,30%"
"19/01/2021","13.475","13.800","13.875","13.350","3,27M","-2,88%"
"18/01/2021","13.875","14.000","14.375","13.800","4,23M","-2,29%"
"15/01/2021","14.200","14.700","14.700","14.050","3,54M","-3,40%"
"14/01/2021","14.700","14.800","14.850","14.300","5,21M","0,51%"
"13/01/2021","14.625","14.700","15.050","14.325","7,98M","3,72%"
"12/01/2021","14.100","14.100","14.275","13.800","3,79M","0,18%"
"11/01/2021","14.075","14.000","14.175","13.775","6,48M","3,49%"
"08/01/2021","13.600","13.900","14.200","13.500","7,74M","0,93%"
"07/01/2021","13.475","13.000","13.600","12.400","11,83M","2,67%"
"06/01/2021","13.125","13.400","13.400","13.000","6,64M","-3,49%"
"05/01/2021","13.600","13.650","13.850","13.350","3,56M","-0,37%"
"04/01/2021","13.650","13.800","13.800","12.950","8,80M","-1,44%"
"30/12/2020","13.850","14.250","14.250","13.600","6,03M","-2,98%"
"29/12/2020","14.275","14.500","14.675","14.200","2,57M","-0,52%"
"28/12/2020","14.350","14.275","14.475","14.025","2,89M","0,70%"
"23/12/2020","14.250","14.300","14.675","13.300","7,55M","-0,18%"
"22/12/2020","14.275","15.025","15.025","14.200","5,63M","-5,31%"
"21/12/2020","15.075","14.875","15.150","14.600","5,78M","1,34%"
"18/12/2020","14.875","14.775","14.975","14.725","4,81M","1,02%"
"17/12/2020","14.725","15.250","15.250","14.650","8,85M","-3,44%"
"16/12/2020","15.250","15.475","15.550","15.175","5,55M","0,16%"
"15/12/2020","15.225","15.500","15.600","15.075","7,16M","-1,14%"
"14/12/2020","15.400","15.000","15.500","15.000","10,13M","4,94%"
"11/12/2020","14.675","14.425","14.750","14.400","7,53M","2,98%"
"10/12/2020","14.250","14.800","14.825","14.100","12,73M","-3,88%"
"08/12/2020","14.825","15.200","15.200","14.750","8,97M","-1,00%"
"07/12/2020","14.975","15.200","15.375","14.950","8,67M","0,17%"
"04/12/2020","14.950","15.400","15.450","14.900","10,42M","0,34%"
"03/12/2020","14.900","15.250","15.700","14.800","19,56M","0,17%"
"02/12/2020","14.875","14.100","14.950","13.875","13,60M","7,79%"
"01/12/2020","13.800","13.600","14.075","13.150","15,72M","5,34%"
"30/11/2020","13.100","12.200","14.150","12.000","31,75M","10,55%"
"27/11/2020","11.850","11.750","11.975","11.575","5,45M","3,04%"
"26/11/2020","11.500","11.600","11.925","11.350","5,90M","2,68%"
"25/11/2020","11.200","11.200","12.525","10.950","13,02M","2,28%"
"24/11/2020","10.950","10.800","11.100","10.700","8,01M","4,29%"
"23/11/2020","10.500","10.300","10.600","10.225","5,76M","3,45%"
"20/11/2020","10.150","10.350","10.925","10.050","6,55M","-1,22%"
"19/11/2020","10.275","9.200","10.500","9.175","12,19M","11,68%"
"18/11/2020","9.200","9.150","9.350","9.150","2,77M","0,55%"
"17/11/2020","9.150","9.275","9.500","9.125","6,81M","0,55%"
"16/11/2020","9.100","8.525","9.100","8.525","8,58M","7,37%"
"13/11/2020","8.475","8.500","8.500","8.425","1,65M","-0,88%"
"12/11/2020","8.550","8.550","8.650","8.525","2,24M","0,29%"
"11/11/2020","8.525","8.450","8.575","8.375","5,12M","0,89%"
"10/11/2020","8.450","8.450","8.450","8.300","5,29M","-1,46%"
"09/11/2020","8.575","8.675","8.700","8.525","5,58M","0,29%"
"06/11/2020","8.550","8.425","8.575","8.375","4,32M","2,40%"
"05/11/2020","8.350","8.350","8.375","8.275","1,70M","0,91%"
"04/11/2020","8.275","8.350","8.375","8.225","1,83M","-0,30%"
"03/11/2020","8.300","8.300","8.375","8.275","1,67M","0,61%"
"02/11/2020","8.250","8.200","8.400","8.200","3,53M","1,54%"
"27/10/2020","8.125","8.125","8.200","8.050","1,84M","0,00%"
"26/10/2020","8.125","8.050","8.200","8.050","2,71M","0,62%"
"23/10/2020","8.075","8.100","8.150","8.075","944,90K","0,31%"
"22/10/2020","8.050","8.250","8.275","8.050","7,63M","-2,13%"
"21/10/2020","8.225","8.450","8.450","8.225","1,53M","-1,50%"
"20/10/2020","8.350","8.450","8.475","8.300","3,53M","-1,18%"
"19/10/2020","8.450","8.300","8.475","8.300","3,51M","1,81%"
"16/10/2020","8.300","8.100","8.325","8.075","3,08M","2,47%"
"15/10/2020","8.100","8.225","8.325","8.100","2,21M","-1,52%"
"14/10/2020","8.225","8.150","8.250","8.100","2,23M","0,30%"
"13/10/2020","8.200","8.200","8.200","8.000","4,37M","0,00%"
"12/10/2020","8.200","8.100","8.200","8.100","1,04M","1,23%"
"09/10/2020","8.100","8.150","8.175","8.075","1,26M","-0,31%"
"08/10/2020","8.125","8.200","8.225","8.100","1,04M","0,31%"
"07/10/2020","8.100","8.125","8.225","8.075","912,70K","-0,31%"
"06/10/2020","8.125","8.150","8.175","8.100","1,17M","0,62%"
"05/10/2020","8.075","8.125","8.150","8.050","842,60K","-0,62%"
"02/10/2020","8.125","8.250","8.275","7.975","1,46M","-0,91%"
"01/10/2020","8.200","8.175","8.250","8.125","1,34M","0,61%"
"30/09/2020","8.150","8.150","8.250","8.050","866,60K","-0,31%"
"29/09/2020","8.175","8.150","8.375","8.100","2,35M","1,24%"
"28/09/2020","8.075","8.300","8.300","8.075","909,50K","-1,22%"
"25/09/2020","8.175","8.150","8.225","8.100","1,02M","1,55%"
"24/09/2020","8.050","8.150","8.225","8.025","2,00M","-2,13%"
"23/09/2020","8.225","8.400","8.425","8.150","2,07M","-1,20%"
"22/09/2020","8.325","8.150","8.400","8.050","2,72M","0,60%"
"21/09/2020","8.275","8.350","8.450","8.275","1,63M","-0,60%"
"18/09/2020","8.325","8.475","8.500","8.275","1,37M","0,30%"
"17/09/2020","8.300","8.500","8.550","8.250","1,22M","-1,19%"
"16/09/2020","8.400","8.450","8.500","8.300","1,71M","-0,59%"
"15/09/2020","8.450","8.400","8.475","8.300","2,13M","0,90%"
"14/09/2020","8.375","8.350","8.450","8.325","1,54M","1,52%"
"11/09/2020","8.250","7.575","8.325","7.500","4,72M","5,77%"
"10/09/2020","7.800","8.300","8.300","7.800","7,23M","-6,87%"
"09/09/2020","8.375","8.450","8.475","8.325","2,99M","-2,05%"
"08/09/2020","8.550","8.550","8.675","8.525","1,86M","0,00%"
"07/09/2020","8.550","8.500","8.625","8.375","2,39M","0,59%"
"04/09/2020","8.500","8.550","8.550","8.375","1,79M","-1,73%"
"03/09/2020","8.650","8.700","8.750","8.525","2,30M","-0,57%"
"02/09/2020","8.700","8.500","8.850","8.500","5,41M","0,58%"
"01/09/2020","8.650","8.400","8.650","8.200","4,71M","4,53%"
"31/08/2020","8.275","8.700","8.750","8.250","5,92M","-3,78%"
"28/08/2020","8.600","8.500","8.775","8.500","4,35M","1,18%"
"27/08/2020","8.500","8.450","8.625","8.400","4,37M","1,19%"
"26/08/2020","8.400","8.350","8.600","8.300","5,77M","1,20%"
"25/08/2020","8.300","8.175","8.300","8.150","3,88M","1,84%"
"24/08/2020","8.150","8.200","8.250","8.075","2,68M","-0,61%"
"19/08/2020","8.200","8.200","8.300","8.100","4,47M","0,00%"
"18/08/2020","8.200","8.125","8.300","8.125","2,32M","0,92%"
"14/08/2020","8.125","8.200","8.250","8.100","2,85M","-0,61%"
"13/08/2020","8.175","8.125","8.325","8.075","3,43M","0,62%"
"12/08/2020","8.125","8.375","8.375","8.075","6,19M","-2,99%"
"11/08/2020","8.375","8.575","8.675","8.275","7,42M","-2,33%"
"10/08/2020","8.575","7.925","8.600","7.875","12,69M","9,24%"
"07/08/2020","7.850","7.950","8.000","7.800","2,03M","-1,57%"
"06/08/2020","7.975","7.750","8.000","7.750","3,15M","3,24%"
"05/08/2020","7.725","7.675","7.800","7.475","4,26M","0,00%"
"04/08/2020","7.725","7.650","7.775","7.600","1,97M","0,98%"
"03/08/2020","7.650","7.900","7.950","7.400","4,67M","-3,16%"
"30/07/2020","7.900","7.900","7.950","7.800","3,45M","0,00%"
"29/07/2020","7.900","8.125","8.125","7.825","2,77M","-1,86%"
"28/07/2020","8.050","8.050","8.350","8.025","6,01M","0,63%"
"27/07/2020","8.000","7.700","8.000","7.675","6,37M","4,23%"
"24/07/2020","7.675","7.900","7.900","7.650","3,68M","-2,85%"
"23/07/2020","7.900","7.800","8.075","7.750","5,52M","1,94%"
"22/07/2020","7.750","7.900","7.925","7.725","2,79M","-0,64%"
"21/07/2020","7.800","7.775","7.850","7.700","2,97M","1,63%"
"20/07/2020","7.675","8.000","8.000","7.675","3,07M","-2,23%"
"17/07/2020","7.850","7.750","8.100","7.650","9,90M","2,28%"
"16/07/2020","7.675","7.700","7.725","7.625","1,98M","0,00%"
"15/07/2020","7.675","7.725","7.775","7.675","2,25M","0,66%"
"14/07/2020","7.625","7.800","7.800","7.625","4,40M","-1,61%"
"13/07/2020","7.750","7.450","7.775","7.300","5,98M","4,03%"
"10/07/2020","7.450","7.550","7.700","7.425","4,02M","-3,25%"
"09/07/2020","7.700","7.525","7.875","7.475","10,39M","3,01%"
"08/07/2020","7.475","7.450","7.475","7.350","3,04M","0,67%"
"07/07/2020","7.425","7.500","7.600","7.400","2,51M","0,00%"
"06/07/2020","7.425","7.400","7.450","7.325","1,96M","1,37%"
"03/07/2020","7.325","7.425","7.475","7.325","2,23M","-0,34%"
"02/07/2020","7.350","7.325","7.475","7.300","5,53M","1,38%"
"01/07/2020","7.250","7.150","7.300","7.050","4,39M","2,11%"
"30/06/2020","7.100","7.325","7.325","7.100","4,57M","-1,73%"
"29/06/2020","7.225","7.300","7.300","7.125","2,35M","-0,34%"
"26/06/2020","7.250","7.400","7.400","7.200","2,88M","-0,34%"
"25/06/2020","7.275","7.400","7.400","7.225","3,90M","-1,69%"
"24/06/2020","7.400","7.450","7.500","7.400","3,27M","0,00%"
